date,temperature,humidity,luminosity
2022-11-10 15:15:02.307,23.3,34.6,49
2022-11-10 15:15:01.304,23.3,34.6,49
2022-11-10 15:15:00.025,23.3,34.6,49
2022-11-10 15:14:59.025,23.3,34.6,49
2022-11-10 15:14:57.748,23.3,34.6,50
2022-11-10 15:14:56.744,23.3,34.6,50
2022-11-10 15:14:55.471,23.3,34.6,49
2022-11-10 15:14:54.466,23.3,34.6,49
2022-11-10 15:14:53.188,23.2,34.5,50
2022-11-10 15:14:52.189,23.2,34.5,49
2022-11-10 15:14:50.911,23.2,34.5,49
2022-11-10 15:14:49.906,23.2,34.5,49
2022-11-10 15:14:48.633,23.2,34.5,50
2022-11-10 15:14:47.630,23.2,34.5,49
2022-11-10 15:14:46.351,23.2,34.5,49
2022-11-10 15:14:45.353,23.2,34.5,49
2022-11-10 15:14:44.074,23.2,34.5,49
2022-11-10 15:14:43.070,23.2,34.5,49
2022-11-10 15:14:41.793,23.2,34.6,49
2022-11-10 15:14:40.792,23.2,34.6,49
2022-11-10 15:14:39.515,23.2,34.6,49
2022-11-10 15:14:38.512,23.2,34.6,49
2022-11-10 15:14:37.237,23.2,34.6,49
2022-11-10 15:14:36.234,23.2,34.6,49
2022-11-10 15:14:34.955,23.2,34.6,48
2022-11-10 15:14:33.955,23.2,34.6,49
2022-11-10 15:14:32.678,23.2,34.6,49
2022-11-10 15:14:31.674,23.2,34.6,48
2022-11-10 15:14:30.399,23.2,34.5,49
2022-11-10 15:14:29.397,23.2,34.5,49
2022-11-10 15:14:28.119,23.1,34.5,49
2022-11-10 15:14:27.119,23.1,34.5,49
2022-11-10 15:14:25.840,23.2,34.5,49
2022-11-10 15:14:24.836,23.2,34.5,49
2022-11-10 15:14:23.563,23.2,34.5,49
2022-11-10 15:14:22.560,23.2,34.5,49
2022-11-10 15:14:21.281,23.2,34.4,49
2022-11-10 15:14:20.281,23.2,34.4,49
2022-11-10 15:14:19.003,23.1,34.3,49
2022-11-10 15:14:18.000,23.1,34.3,49
2022-11-10 15:14:16.722,23.1,34.2,49
2022-11-10 15:14:15.722,23.1,34.2,49
2022-11-10 15:14:14.445,23.1,34.2,50
2022-11-10 15:14:13.440,23.1,34.2,49
2022-11-10 15:14:12.167,23.1,34.1,49
2022-11-10 15:14:11.163,23.1,34.1,49
2022-11-10 15:14:09.886,23.1,34.1,49
2022-11-10 15:14:08.886,23.1,34.1,49
2022-11-10 15:14:07.608,23.1,34.1,49
2022-11-10 15:14:06.603,23.1,34.1,49
2022-11-10 15:14:05.326,23.1,34.0,49
2022-11-10 15:14:04.327,23.1,34.0,49
2022-11-10 15:14:03.049,23.1,34.0,49
2022-11-10 15:14:02.044,23.1,34.0,49
2022-11-10 15:14:00.770,23.1,34.0,49
2022-11-10 15:13:59.766,23.1,34.0,49
2022-11-10 15:13:58.488,23.1,34.0,50
2022-11-10 15:13:57.489,23.1,34.0,49
2022-11-10 15:13:56.211,23.1,34.0,49
2022-11-10 15:13:55.208,23.1,34.0,49
2022-11-10 15:13:53.930,23.1,34.0,49
2022-11-10 15:13:52.929,23.1,34.0,49
2022-11-10 15:13:51.651,23.1,34.0,49
2022-11-10 15:13:50.647,23.1,34.0,49
2022-11-10 15:13:49.373,23.1,34.0,49
2022-11-10 15:13:48.370,23.1,34.0,49
2022-11-10 15:13:47.092,23.1,34.0,49
2022-11-10 15:13:46.092,23.1,34.0,49
2022-11-10 15:13:44.814,23.1,33.9,49
2022-11-10 15:13:43.810,23.1,33.9,49
2022-11-10 15:13:42.532,23.1,33.9,49
2022-11-10 15:13:41.533,23.1,33.9,49
2022-11-10 15:13:40.255,23.1,33.9,49
2022-11-10 15:13:39.251,23.1,33.9,49
2022-11-10 15:13:37.977,23.1,33.9,49
2022-11-10 15:13:36.975,23.1,33.9,49
2022-11-10 15:13:35.697,23.1,34.0,48
2022-11-10 15:13:34.696,23.1,34.0,49
2022-11-10 15:13:33.418,23.1,34.0,49
2022-11-10 15:13:32.414,23.1,34.0,49
2022-11-10 15:13:31.136,23.1,34.0,48
2022-11-10 15:13:30.137,23.1,34.0,49
2022-11-10 15:13:28.858,23.1,34.0,48
2022-11-10 15:13:27.855,23.1,34.0,49
2022-11-10 15:13:26.582,23.1,34.0,49
2022-11-10 15:13:25.578,23.1,34.0,49
2022-11-10 15:13:24.299,23.1,34.0,49
2022-11-10 15:13:23.300,23.1,34.0,49
2022-11-10 15:13:22.022,23.1,34.1,49
2022-11-10 15:13:21.018,23.1,34.1,48
2022-11-10 15:13:19.740,23.1,34.1,48
2022-11-10 15:13:18.740,23.1,34.1,47
2022-11-10 15:13:17.463,23.1,34.1,49
2022-11-10 15:13:16.459,23.1,34.1,49
2022-11-10 15:13:15.184,23.1,34.1,49
2022-11-10 15:13:14.181,23.1,34.1,49
2022-11-10 15:13:12.904,23.1,34.1,49
2022-11-10 15:13:11.903,23.1,34.1,49
2022-11-10 15:13:10.626,23.1,34.2,49
2022-11-10 15:13:09.622,23.1,34.2,49
2022-11-10 15:13:08.344,23.1,34.1,49
2022-11-10 15:13:07.344,23.1,34.1,49
2022-11-10 15:13:06.066,23.1,34.1,49
2022-11-10 15:13:05.062,23.1,34.1,49
2022-11-10 15:13:03.789,23.1,34.1,50
2022-11-10 15:13:02.786,23.1,34.1,49
2022-11-10 15:13:01.508,23.1,34.1,50
2022-11-10 15:13:00.504,23.1,34.1,49
2022-11-10 15:12:59.230,23.1,34.2,49
2022-11-10 15:12:58.225,23.1,34.2,49
2022-11-10 15:12:56.948,23.1,34.2,49
2022-11-10 15:12:55.948,23.1,34.2,49
2022-11-10 15:12:54.670,23.2,34.3,49
2022-11-10 15:12:53.666,23.2,34.3,49
2022-11-10 15:12:52.394,23.1,34.2,49
2022-11-10 15:12:51.389,23.1,34.2,49
2022-11-10 15:12:50.111,23.2,34.4,49
2022-11-10 15:12:49.107,23.2,34.4,49
2022-11-10 15:12:47.833,23.2,34.4,49
2022-11-10 15:12:46.831,23.2,34.4,49
2022-11-10 15:12:45.551,23.1,34.3,49
2022-11-10 15:12:44.552,23.1,34.3,49
2022-11-10 15:12:43.274,23.1,34.3,49
2022-11-10 15:12:42.270,23.1,34.3,48
2022-11-10 15:12:40.996,23.2,34.4,48
2022-11-10 15:12:39.992,23.2,34.4,49
2022-11-10 15:12:38.715,23.1,34.3,49
2022-11-10 15:12:37.715,23.1,34.3,49
2022-11-10 15:12:36.437,23.1,34.3,49
2022-11-10 15:12:35.433,23.1,34.3,49
2022-11-10 15:12:34.155,23.1,34.2,49
2022-11-10 15:12:33.156,23.1,34.2,49
2022-11-10 15:12:31.877,23.1,34.2,49
2022-11-10 15:12:30.874,23.1,34.2,49
2022-11-10 15:12:29.596,23.1,34.2,49
2022-11-10 15:12:28.597,23.1,34.2,49
2022-11-10 15:12:27.318,23.1,34.1,49
2022-11-10 15:12:26.315,23.1,34.1,49
2022-11-10 15:12:25.042,23.1,34.1,48
2022-11-10 15:12:24.038,23.1,34.1,49
2022-11-10 15:12:22.760,23.1,34.1,49
2022-11-10 15:12:21.760,23.1,34.1,49
2022-11-10 15:12:20.482,23.1,34.1,49
2022-11-10 15:12:19.479,23.1,34.1,49
2022-11-10 15:12:18.200,23.1,34.1,49
2022-11-10 15:12:17.201,23.1,34.1,49
2022-11-10 15:12:15.922,23.1,34.1,49
2022-11-10 15:12:14.919,23.1,34.1,49
2022-11-10 15:12:13.645,23.1,34.1,49
2022-11-10 15:12:12.641,23.1,34.1,49
2022-11-10 15:12:11.363,23.1,34.1,49
2022-11-10 15:12:10.360,23.1,34.1,49
2022-11-10 15:12:09.086,23.1,34.1,49
2022-11-10 15:12:08.082,23.1,34.1,49
2022-11-10 15:12:06.804,23.1,34.1,49
2022-11-10 15:12:05.805,23.1,34.1,49
2022-11-10 15:12:04.527,23.1,34.1,49
2022-11-10 15:12:03.522,23.1,34.1,49
2022-11-10 15:12:02.245,23.1,34.2,49
2022-11-10 15:12:01.246,23.1,34.2,49
2022-11-10 15:11:59.967,23.1,34.3,49
2022-11-10 15:11:58.963,23.1,34.3,49
2022-11-10 15:11:57.690,23.1,34.3,49
2022-11-10 15:11:56.686,23.1,34.3,49
2022-11-10 15:11:55.408,23.1,34.2,49
2022-11-10 15:11:54.409,23.1,34.2,49
2022-11-10 15:11:53.129,23.1,34.2,49
2022-11-10 15:11:52.127,23.1,34.2,49
2022-11-10 15:11:50.849,23.1,34.2,49
2022-11-10 15:11:49.849,23.1,34.2,49
2022-11-10 15:11:48.570,23.1,34.2,49
2022-11-10 15:11:47.566,23.1,34.2,49
2022-11-10 15:11:46.293,23.1,34.1,49
2022-11-10 15:11:45.290,23.1,34.1,49
2022-11-10 15:11:44.011,23.1,34.1,49
2022-11-10 15:11:43.008,23.1,34.1,49
2022-11-10 15:11:41.734,23.1,34.2,49
2022-11-10 15:11:40.730,23.1,34.2,49
2022-11-10 15:11:39.451,23.1,34.2,49
2022-11-10 15:11:38.453,23.1,34.2,49
2022-11-10 15:11:37.174,23.0,34.2,49
2022-11-10 15:11:36.171,23.0,34.2,49
2022-11-10 15:11:34.893,23.0,34.2,49
2022-11-10 15:11:33.893,23.0,34.2,49
2022-11-10 15:11:32.615,23.0,34.3,49
2022-11-10 15:11:31.611,23.0,34.3,49
2022-11-10 15:11:30.338,23.0,34.3,49
2022-11-10 15:11:29.334,23.0,34.3,49
2022-11-10 15:11:28.056,23.0,34.3,49
2022-11-10 15:11:27.056,23.0,34.3,49
2022-11-10 15:11:25.778,23.0,34.2,49
2022-11-10 15:11:24.775,23.0,34.2,49
2022-11-10 15:11:23.497,23.0,33.9,49
2022-11-10 15:11:22.497,23.0,33.9,49
2022-11-10 15:11:21.219,23.0,33.9,49
2022-11-10 15:11:20.216,23.0,33.9,49
2022-11-10 15:11:18.940,23.0,33.8,49
2022-11-10 15:11:17.938,23.0,33.8,49
2022-11-10 15:11:16.659,23.0,33.6,49
2022-11-10 15:11:15.659,23.0,33.6,49
2022-11-10 15:11:14.382,23.0,33.4,49
2022-11-10 15:11:13.378,23.0,33.4,49
2022-11-10 15:11:12.105,23.0,33.4,47
2022-11-10 15:11:11.100,23.0,33.4,49
2022-11-10 15:11:09.823,23.0,33.4,49
2022-11-10 15:11:08.819,23.0,33.4,48
2022-11-10 15:11:07.545,23.0,33.4,49
2022-11-10 15:11:06.542,23.0,33.4,49
2022-11-10 15:11:05.264,23.0,33.4,49
2022-11-10 15:11:04.264,23.0,33.4,49
2022-11-10 15:11:02.986,23.0,33.4,49
2022-11-10 15:11:01.982,23.0,33.4,49
2022-11-10 15:11:00.708,23.0,33.4,49
2022-11-10 15:10:59.704,23.0,33.4,49
2022-11-10 15:10:58.426,23.0,33.4,49
2022-11-10 15:10:57.426,23.0,33.4,49
2022-11-10 15:10:56.148,23.1,33.5,49
2022-11-10 15:10:55.145,23.1,33.5,49
2022-11-10 15:10:53.867,23.0,33.4,49
2022-11-10 15:10:52.867,23.0,33.4,49
2022-11-10 15:10:51.590,23.1,33.4,49
2022-11-10 15:10:50.585,23.1,33.4,49
2022-11-10 15:10:49.312,23.1,33.4,49
2022-11-10 15:10:48.309,23.1,33.4,49
2022-11-10 15:10:47.030,23.1,33.4,49
2022-11-10 15:10:46.030,23.1,33.4,49
2022-11-10 15:10:44.753,23.1,33.5,49
2022-11-10 15:10:43.749,23.1,33.5,49
2022-11-10 15:10:42.471,23.1,33.5,49
2022-11-10 15:10:41.471,23.1,33.5,49
2022-11-10 15:10:40.194,23.1,33.5,49
2022-11-10 15:10:39.190,23.1,33.5,50
2022-11-10 15:10:37.915,23.1,33.5,49
2022-11-10 15:10:36.912,23.1,33.5,49
2022-11-10 15:10:35.634,23.0,33.4,48
2022-11-10 15:10:34.630,23.0,33.4,48
2022-11-10 15:10:33.356,23.1,33.5,48
2022-11-10 15:10:32.353,23.1,33.5,49
2022-11-10 15:10:31.074,23.1,33.5,49
2022-11-10 15:10:30.075,23.1,33.5,49
2022-11-10 15:10:28.796,23.1,33.5,50
2022-11-10 15:10:27.794,23.1,33.5,49
2022-11-10 15:10:26.514,23.1,33.6,49
2022-11-10 15:10:25.515,23.1,33.6,50
2022-11-10 15:10:24.238,23.1,33.7,49
2022-11-10 15:10:23.233,23.1,33.7,49
2022-11-10 15:10:21.960,23.1,33.8,49
2022-11-10 15:10:20.957,23.1,33.8,49
2022-11-10 15:10:19.678,23.1,33.9,49
2022-11-10 15:10:18.679,23.1,33.9,50
2022-11-10 15:10:17.400,23.1,34.0,49
2022-11-10 15:10:16.397,23.1,34.0,49
2022-11-10 15:10:15.118,23.1,34.1,49
2022-11-10 15:10:14.119,23.1,34.1,49
2022-11-10 15:10:12.841,23.1,34.3,49
2022-11-10 15:10:11.837,23.1,34.3,49
2022-11-10 15:10:10.563,23.1,34.2,49
2022-11-10 15:10:09.560,23.1,34.2,49
2022-11-10 15:10:08.281,23.1,34.2,49
2022-11-10 15:10:07.282,23.1,34.2,49
2022-11-10 15:10:06.005,23.1,34.1,49
2022-11-10 15:10:05.000,23.1,34.1,49
2022-11-10 15:10:03.722,23.1,34.1,49
2022-11-10 15:10:02.723,23.1,34.1,49
2022-11-10 15:10:01.445,23.1,34.1,50
2022-11-10 15:10:00.441,23.1,34.1,49
2022-11-10 15:09:59.168,23.1,34.1,49
2022-11-10 15:09:58.163,23.1,34.1,49
2022-11-10 15:09:56.886,23.1,34.1,49
2022-11-10 15:09:55.882,23.1,34.1,50
2022-11-10 15:09:54.608,23.1,34.1,50
2022-11-10 15:09:53.605,23.1,34.1,49
2022-11-10 15:09:52.327,23.0,34.0,49
2022-11-10 15:09:51.327,23.0,34.0,50
2022-11-10 15:09:50.049,23.1,34.1,49
2022-11-10 15:09:49.045,23.1,34.1,49
2022-11-10 15:09:47.771,23.1,34.1,49
2022-11-10 15:09:46.768,23.1,34.1,49
2022-11-10 15:09:45.489,23.1,34.1,49
2022-11-10 15:09:44.486,23.1,34.1,49
2022-11-10 15:09:43.211,23.1,34.1,49
2022-11-10 15:09:42.208,23.1,34.1,49
2022-11-10 15:09:40.929,23.0,34.0,49
2022-11-10 15:09:39.930,23.0,34.0,49
2022-11-10 15:09:38.653,23.0,34.0,49
2022-11-10 15:09:37.648,23.0,34.0,49
2022-11-10 15:09:36.375,23.0,33.9,49
2022-11-10 15:09:35.370,23.0,33.9,50
2022-11-10 15:09:34.093,23.0,33.9,49
2022-11-10 15:09:33.090,23.0,33.9,49
2022-11-10 15:09:31.815,23.0,33.9,50
2022-11-10 15:09:30.811,23.0,33.9,49
2022-11-10 15:09:29.534,23.0,33.9,49
2022-11-10 15:09:28.535,23.0,33.9,50
2022-11-10 15:09:27.256,23.0,33.8,49
2022-11-10 15:09:26.253,23.0,33.8,49
2022-11-10 15:09:24.978,23.0,33.8,49
2022-11-10 15:09:23.975,23.0,33.8,49
2022-11-10 15:09:22.697,23.0,33.7,49
2022-11-10 15:09:21.698,23.0,33.7,49
2022-11-10 15:09:20.419,23.0,33.7,49
2022-11-10 15:09:19.415,23.0,33.7,49
2022-11-10 15:09:18.137,23.0,33.6,49
2022-11-10 15:09:17.137,23.0,33.6,49
2022-11-10 15:09:15.859,23.0,33.6,49
2022-11-10 15:09:14.856,23.0,33.6,49
2022-11-10 15:09:13.582,23.0,33.6,49
2022-11-10 15:09:12.578,23.0,33.6,49
2022-11-10 15:09:11.300,23.0,33.6,49
2022-11-10 15:09:10.301,23.0,33.6,49
2022-11-10 15:09:09.023,23.0,33.6,49
2022-11-10 15:09:08.019,23.0,33.6,49
2022-11-10 15:09:06.745,23.0,33.6,49
2022-11-10 15:09:05.741,23.0,33.6,49
2022-11-10 15:09:04.464,23.0,33.6,49
2022-11-10 15:09:03.464,23.0,33.6,49
2022-11-10 15:09:02.185,23.0,33.6,49
2022-11-10 15:09:01.182,23.0,33.6,49
2022-11-10 15:08:59.904,22.9,33.4,49
2022-11-10 15:08:58.904,22.9,33.4,49
2022-11-10 15:08:57.626,22.9,33.4,50
2022-11-10 15:08:56.622,22.9,33.4,49
2022-11-10 15:08:55.349,22.9,33.3,49
2022-11-10 15:08:54.346,22.9,33.3,49
2022-11-10 15:08:53.067,22.9,33.3,49
2022-11-10 15:08:52.068,22.9,33.3,49
2022-11-10 15:08:50.790,22.9,33.3,50
2022-11-10 15:08:49.786,22.9,33.3,49
2022-11-10 15:08:48.512,22.9,33.2,49
2022-11-10 15:08:47.509,22.9,33.2,49
2022-11-10 15:08:46.230,22.9,33.2,49
2022-11-10 15:08:45.230,22.9,33.2,49
2022-11-10 15:08:43.953,22.9,33.2,49
2022-11-10 15:08:42.950,22.9,33.2,49
2022-11-10 15:08:41.671,22.9,33.3,50
2022-11-10 15:08:40.672,22.9,33.3,50
2022-11-10 15:08:39.394,22.9,33.3,47
2022-11-10 15:08:38.390,22.9,33.3,47
2022-11-10 15:08:37.116,22.9,33.3,47
2022-11-10 15:08:36.112,22.9,33.3,46
2022-11-10 15:08:34.834,22.9,33.2,47
2022-11-10 15:08:33.834,22.9,33.2,47
2022-11-10 15:08:32.557,22.9,33.2,47
2022-11-10 15:08:31.553,22.9,33.2,46
2022-11-10 15:08:30.279,22.9,33.2,47
2022-11-10 15:08:29.275,22.9,33.2,44
2022-11-10 15:08:27.996,22.9,33.2,43
2022-11-10 15:08:26.998,22.9,33.2,45
2022-11-10 15:08:25.720,22.9,33.1,47
2022-11-10 15:08:24.716,22.9,33.1,48
2022-11-10 15:08:23.438,22.9,33.1,48
2022-11-10 15:08:22.439,22.9,33.1,46
2022-11-10 15:08:21.161,22.9,33.1,49
2022-11-10 15:08:20.157,22.9,33.1,50
2022-11-10 15:08:18.882,22.9,33.1,49
2022-11-10 15:08:17.879,22.9,33.1,49
2022-11-10 15:08:16.601,22.9,33.1,50
2022-11-10 15:08:15.602,22.9,33.1,49
2022-11-10 15:08:14.323,22.9,33.1,50
2022-11-10 15:08:13.320,22.9,33.1,50
2022-11-10 15:08:12.045,22.9,33.1,49
2022-11-10 15:08:11.042,22.9,33.1,49
2022-11-10 15:08:09.764,22.9,33.1,48
2022-11-10 15:08:08.760,22.9,33.1,48
2022-11-10 15:08:07.487,22.9,33.2,49
2022-11-10 15:08:06.482,22.9,33.2,49
2022-11-10 15:08:05.205,22.9,33.2,48
2022-11-10 15:08:04.204,22.9,33.2,48
2022-11-10 15:08:02.927,22.9,33.1,49
2022-11-10 15:08:01.923,22.9,33.1,48
2022-11-10 15:08:00.650,22.9,33.1,49
2022-11-10 15:07:59.645,22.9,33.1,48
2022-11-10 15:07:58.368,22.9,33.0,49
2022-11-10 15:07:57.369,22.9,33.0,49
2022-11-10 15:07:56.090,22.9,33.0,48
2022-11-10 15:07:55.087,22.9,33.0,48
2022-11-10 15:07:53.812,22.9,33.0,48
2022-11-10 15:07:52.809,22.9,33.0,48
2022-11-10 15:07:51.530,22.9,33.0,44
2022-11-10 15:07:50.531,22.9,33.0,50
2022-11-10 15:07:49.254,22.9,33.0,48
2022-11-10 15:07:48.250,22.9,33.0,47
2022-11-10 15:07:46.975,22.9,33.1,47
2022-11-10 15:07:45.972,22.9,33.1,47
2022-11-10 15:07:44.694,22.9,33.1,47
2022-11-10 15:07:43.690,22.9,33.1,47
2022-11-10 15:07:42.417,22.9,33.2,46
2022-11-10 15:07:41.413,22.9,33.2,48
2022-11-10 15:07:40.135,22.9,33.1,49
2022-11-10 15:07:39.134,22.9,33.1,49
2022-11-10 15:07:37.857,22.9,33.1,49
2022-11-10 15:07:36.854,22.9,33.1,49
2022-11-10 15:07:35.579,22.9,33.1,46
2022-11-10 15:07:34.576,22.9,33.1,44
2022-11-10 15:07:33.298,22.9,33.0,50
2022-11-10 15:07:32.298,22.9,33.0,49
2022-11-10 15:07:31.020,22.9,32.9,50
2022-11-10 15:07:30.017,22.9,32.9,50
2022-11-10 15:07:28.743,22.9,32.8,49
2022-11-10 15:07:27.738,22.9,32.8,50
2022-11-10 15:07:26.461,22.9,32.8,50
2022-11-10 15:07:25.461,22.9,32.8,49
2022-11-10 15:07:24.182,22.9,32.8,50
2022-11-10 15:07:23.179,22.9,32.8,50
2022-11-10 15:07:21.901,22.9,32.8,49
2022-11-10 15:07:20.902,22.9,32.8,50
2022-11-10 15:07:19.624,22.9,32.7,50
2022-11-10 15:07:18.621,22.9,32.7,49
2022-11-10 15:07:17.346,22.9,32.7,50
2022-11-10 15:07:16.343,22.9,32.7,50
2022-11-10 15:07:15.065,22.9,32.8,49
2022-11-10 15:07:14.065,22.9,32.8,49
2022-11-10 15:07:12.786,22.9,32.8,50
2022-11-10 15:07:11.784,22.9,32.8,49
2022-11-10 15:07:10.509,22.9,32.8,50
2022-11-10 15:07:09.506,22.9,32.8,50
2022-11-10 15:07:08.227,22.9,32.8,49
2022-11-10 15:07:07.228,22.9,32.8,50
2022-11-10 15:07:05.950,22.9,32.9,50
2022-11-10 15:07:04.946,22.9,32.9,49
2022-11-10 15:07:03.669,22.9,32.9,49
2022-11-10 15:07:02.669,22.9,32.9,49
2022-11-10 15:07:01.390,23.0,33.0,49
2022-11-10 15:07:00.386,23.0,33.0,49
2022-11-10 15:06:59.112,23.0,33.1,50
2022-11-10 15:06:58.110,23.0,33.1,49
2022-11-10 15:06:56.831,22.9,33.0,50
2022-11-10 15:06:55.832,22.9,33.0,50
2022-11-10 15:06:54.554,22.9,33.0,50
2022-11-10 15:06:53.550,22.9,33.0,50
2022-11-10 15:06:52.276,22.9,33.1,50
2022-11-10 15:06:51.273,22.9,33.1,49
2022-11-10 15:06:49.993,23.0,33.2,49
2022-11-10 15:06:48.994,23.0,33.2,50
2022-11-10 15:06:47.717,22.9,33.2,50
2022-11-10 15:06:46.712,22.9,33.2,50
2022-11-10 15:06:45.438,23.0,33.2,50
2022-11-10 15:06:44.435,23.0,33.2,50
2022-11-10 15:06:43.158,23.0,33.2,49
2022-11-10 15:06:42.154,23.0,33.2,50
2022-11-10 15:06:40.879,23.0,33.2,50
2022-11-10 15:06:39.876,23.0,33.2,49
2022-11-10 15:06:38.598,23.0,33.2,50
2022-11-10 15:06:37.599,23.0,33.2,50
2022-11-10 15:06:36.320,23.0,33.3,49
2022-11-10 15:06:35.317,23.0,33.3,50
2022-11-10 15:06:34.042,23.0,33.3,50
2022-11-10 15:06:33.039,23.0,33.3,50
2022-11-10 15:06:31.761,23.0,33.3,50
2022-11-10 15:06:30.762,23.0,33.3,50
2022-11-10 15:06:29.483,23.1,33.4,50
2022-11-10 15:06:28.480,23.1,33.4,50
2022-11-10 15:06:27.202,23.0,33.3,50
2022-11-10 15:06:26.203,23.0,33.3,50
2022-11-10 15:06:24.925,23.1,33.3,50
2022-11-10 15:06:23.920,23.1,33.3,50
2022-11-10 15:06:22.647,23.1,33.3,50
2022-11-10 15:06:21.642,23.1,33.3,50
2022-11-10 15:06:20.364,23.0,33.1,50
2022-11-10 15:06:19.364,23.0,33.1,50
2022-11-10 15:06:18.088,23.1,33.2,50
2022-11-10 15:06:17.083,23.1,33.2,50
2022-11-10 15:06:15.810,23.0,33.1,50
2022-11-10 15:06:14.806,23.0,33.1,50
2022-11-10 15:06:13.528,23.1,33.2,50
2022-11-10 15:06:12.524,23.1,33.2,50
2022-11-10 15:06:11.250,23.1,33.2,50
2022-11-10 15:06:10.246,23.1,33.2,50
2022-11-10 15:06:08.969,23.1,33.1,50
2022-11-10 15:06:07.969,23.1,33.1,50
2022-11-10 15:06:06.690,23.1,33.0,50
2022-11-10 15:06:05.687,23.1,33.0,50
2022-11-10 15:06:04.413,23.1,33.0,50
2022-11-10 15:06:03.410,23.1,33.0,50
2022-11-10 15:06:02.131,23.1,33.0,50
2022-11-10 15:06:01.132,23.1,33.0,50
2022-11-10 15:05:59.854,23.1,32.9,50
2022-11-10 15:05:58.850,23.1,32.9,50
2022-11-10 15:05:57.573,23.1,32.9,50
2022-11-10 15:05:56.573,23.1,32.9,50
2022-11-10 15:05:55.295,23.1,32.9,50
2022-11-10 15:05:54.291,23.1,32.9,50
2022-11-10 15:05:53.017,23.1,32.9,50
2022-11-10 15:05:52.014,23.1,32.9,50
2022-11-10 15:05:50.736,23.0,32.7,50
2022-11-10 15:05:49.735,23.0,32.7,50
2022-11-10 15:05:48.458,23.1,32.8,50
2022-11-10 15:05:47.454,23.1,32.8,50
2022-11-10 15:05:46.181,23.1,32.9,50
2022-11-10 15:05:45.177,23.1,32.9,50
2022-11-10 15:05:43.899,23.1,32.8,50
2022-11-10 15:05:42.899,23.1,32.8,50
2022-11-10 15:05:41.620,23.1,32.8,50
2022-11-10 15:05:40.617,23.1,32.8,50
2022-11-10 15:05:39.339,23.1,32.9,50
2022-11-10 15:05:38.339,23.1,32.9,50
2022-11-10 15:05:37.062,23.1,32.9,50
2022-11-10 15:05:36.058,23.1,32.9,50
2022-11-10 15:05:34.784,23.1,33.0,50
2022-11-10 15:05:33.781,23.1,33.0,50
2022-11-10 15:05:32.502,23.1,32.9,50
2022-11-10 15:05:31.503,23.1,32.9,50
2022-11-10 15:05:30.225,23.2,33.0,50
2022-11-10 15:05:29.221,23.2,33.0,50
2022-11-10 15:05:27.947,23.1,32.9,50
2022-11-10 15:05:26.944,23.1,32.9,50
2022-11-10 15:05:25.665,23.2,32.9,50
2022-11-10 15:05:24.666,23.2,32.9,50
2022-11-10 15:05:23.387,23.1,32.6,50
2022-11-10 15:05:22.385,23.1,32.6,49
2022-11-10 15:05:21.105,23.1,32.7,50
2022-11-10 15:05:20.106,23.1,32.7,50
2022-11-10 15:05:18.829,23.1,32.6,49
2022-11-10 15:05:17.825,23.1,32.6,50
2022-11-10 15:05:16.551,23.2,32.6,50
2022-11-10 15:05:15.547,23.2,32.6,50
2022-11-10 15:05:14.270,23.2,32.7,50
2022-11-10 15:05:13.270,23.2,32.7,50
2022-11-10 15:05:11.991,23.2,32.6,50
2022-11-10 15:05:10.987,23.2,32.6,50
2022-11-10 15:05:09.714,23.2,32.7,50
2022-11-10 15:05:08.711,23.2,32.7,50
2022-11-10 15:05:07.433,23.2,32.8,50
2022-11-10 15:05:06.432,23.2,32.8,50
2022-11-10 15:05:05.155,23.2,32.9,50
2022-11-10 15:05:04.151,23.2,32.9,50
2022-11-10 15:05:02.873,23.3,33.1,50
2022-11-10 15:05:01.874,23.3,33.1,50
2022-11-10 15:05:00.595,23.3,33.2,50
2022-11-10 15:04:59.592,23.3,33.2,50
2022-11-10 15:04:58.318,23.3,33.2,50
2022-11-10 15:04:57.314,23.3,33.2,50
2022-11-10 15:04:56.035,23.3,33.2,50
2022-11-10 15:04:55.036,23.3,33.2,50
2022-11-10 15:04:53.759,23.3,33.2,50
2022-11-10 15:04:52.755,23.3,33.2,50
2022-11-10 15:04:51.481,23.3,33.1,49
2022-11-10 15:04:50.477,23.3,33.1,50
2022-11-10 15:04:49.199,23.3,33.2,50
2022-11-10 15:04:48.195,23.3,33.2,50
2022-11-10 15:04:46.922,23.3,33.3,50
2022-11-10 15:04:45.918,23.3,33.3,50
2022-11-10 15:04:44.640,23.4,33.5,50
2022-11-10 15:04:43.640,23.4,33.5,50
2022-11-10 15:04:42.362,23.4,33.5,50
2022-11-10 15:04:41.358,23.4,33.5,50
2022-11-10 15:04:40.083,23.4,33.6,50
2022-11-10 15:04:39.080,23.4,33.6,50
2022-11-10 15:04:37.803,23.4,33.7,50
2022-11-10 15:04:36.803,23.4,33.7,50
2022-11-10 15:04:35.525,23.4,33.8,50
2022-11-10 15:04:34.522,23.4,33.8,50
2022-11-10 15:04:33.243,23.4,33.8,50
2022-11-10 15:04:32.243,23.4,33.8,50
2022-11-10 15:04:30.966,23.4,33.8,50
2022-11-10 15:04:29.962,23.4,33.8,50
2022-11-10 15:04:28.688,23.4,33.8,50
2022-11-10 15:04:27.685,23.4,33.8,50
2022-11-10 15:04:26.405,23.5,33.9,50
